선박용도(통계용),사건명,위도,경도
화물선,"액체화학품산적운반선 와이씨 아카시아호, 어선 선명미상 충돌사건",37.72444444,123.3647222
화물선,냉동운반선 아일랜드리퍼 해양오염사건,35.06638889,129.0080556
화물선,화물선 티와이아이리스 해양오염사건,35.10027778,129.1094444
화물선,"어선 제3진흥호, 일반화물선 씨 스타 7 충돌사건",36.1,129.8666667
화물선,냉동운반선 나우타·냉동운반선 카나 충돌사건,34.06666667,128.6816667
화물선,화물선 캄스타(KAM STAR) 해양오염사건,35.065,129.01
화물선,일반화물선 야마하루 선원부상사건,37.00277778,126.7463889
화물선,카페리선 케이라인3 부두접촉사건,33.52416667,126.5522222
화물선,일반화물선 레이디I /세일링요트 그랑디오소호 충돌사건,33.83333333,127.4
화물선,"어선 평은7호, 일반화물선 펜치 충돌사건",36.83333333,125.75
화물선,일반화물선 후이펭9 선원사망사건,34.86388889,127.7591667
화물선,"화물선 썬진(SUN JIN), 유조선 재글라이올(JAGLYALL) 충돌사건",34.05,129.5333333
화물선,카페리화물선 세주파이오니아호 · 어선 헬시 8 충돌사건,34.37027778,128.1241667
화물선,"일반화물선 월드위너호, 컨테이너선 동팡양밍 충돌사건",37.15527778,126.4694444
화물선,화물선 세주프론티어 조타장치손상사건,35.04305556,129.02
화물선,일반화물선 퍼시픽프렌드 해양오염사건,36.8475,126.1227778
화물선,"어선 대일호, 일반화물선 신종루이7 충돌사건",36.22138889,125.8519444
화물선,일반화물선 파뉘르지 해양오염사건,36.98222222,126.7808333
화물선,어선 강원호 화물선 썬페네이츠호 충돌사건,33.6,126.9333333
화물선,일반화물선 시우산호 기관손상사건,35.07222222,129.0011111
화물선,화물선 디케이 아이만호 기관손상사건,35.0675,129.09
화물선,"산적화물선 광양7호, 어선 동원호 충돌사건",36.04583333,129.6211111
화물선,"일반화물선 영진호, 예선 장한2호 충돌사건",36.02277778,129.4205556
화물선,화물선 알렉산더 선원부상사건,35.35,125.8333333
화물선,카페리선 미래9호 해양오염사건,37.95472222,124.7372222
화물선,화물선 금양포스트호 ·  어선 제3창승호 충돌사건,34.33333333,128.2666667
화물선,시멘트운반선 유진 좌초사건,34.72638889,125.8766667
화물선,"어선 삼명호, 일반화물선 징펑 충돌사건",36.25,125.3333333
화물선,일반화물선 성우제주호.일반화물선 17쌍용호 충돌사건,33.5225,126.5388889
화물선,카페리선 성우제주호.낚시어선 타이탄호 충돌사건,34.34222222,126.0958333
화물선,어선 305운하호/일반화물선 쉥쉬1 충돌사건,35.16666667,125.7
화물선,화물선 하오헝11 조타장치손상사건,37.11666667,126.3666667
화물선,화물선 1포하(NO1 POHAH) 해양오염사건,35.085,129.0038889
화물선,컨테이너선 톈 푸 톈진 좌초사건,37.55277778,126.5852778
화물선,어선 제1구진호·컨테이너선 야루지앙(YA LU JIANG) 충돌사건,35.08333333,129.2505556
화물선, 일반화물선 미래15호 등 3척 충돌사건,37.46027778,130.8766667
화물선,산적화물선 세주신광.예인선 207황룡호 충돌사건,33.52027778,126.535
화물선,산적화물선 세주신광호 카페리여객선 남해고속훼리7호 충돌사건,33.52583333,126.5475
화물선,일반화물선 세주신광호.석유제품운반선 드래곤에이스3호 충돌사건,33.52833333,126.5416667
화물선,"여객선 아리온제주호, 산적화물선 세주신광호 충돌사건",33.52083333,126.5361111
화물선,"어선 제일황금호, 일반화물선 사잔카 충돌사건",36.68333333,129.6666667
화물선,화물선 타이레이커호· 원양어선 리아오진룬101호 충돌사건,34.98444444,129.0172222
화물선,액체화학품산적운반선 썬 피오니호 침수사건,20.51666667,113.85
화물선,모래채취선 해신6호 선원부상사건,34.18333333,128.4
화물선,일반화물선 일신프린세스로얄·낚시어선 체리피쉬호 충돌사건,34.73333333,128.2666667
화물선,일반화물선 씬롱헤 선원부상사건,36.98666667,126.8008333
화물선,화물선 유니온석세스호(UNION SUCCESS) 해양오염사건,35.48388889,129.3852778
화물선,산적화물선 씨월드마린호 선원부상사건,33.52472222,126.55
화물선,화물선 케이에스 헤르메스호ㆍ어선 우성호 충돌사건,37.08972222,126.2719444
화물선,시멘트운반선 현진호 부두접촉사건,37.43527778,126.6119444
화물선,시멘트운반선 수성1호 조타장치손상사건,35.08,128.9988889
화물선,시멘트운반선 단양호 침수사건,35.95,126.4333333
화물선,시멘트운반선 단양호 기관손상사건,37.29277778,136.1472222
화물선,일반화물선 씨그랜드 광안대교 접촉사건,35.13222222,129.1186111
화물선,일반화물선 엘피스호 · 일반화물선 씨스타호 충돌사건,37.16055556,126.5022222
화물선,일반화물선 씨스타호 화재사건,35.98,126.58
화물선,산적화물선 뉴 프레스티지. 액체화학품산적운반선 하이 홍 충돌사건,37.05,126.1888889
화물선,"일반화물선 월드위너호, 컨테이너선 동팡양밍 충돌사건",37.15527778,126.4694444
화물선,"일반화물선 월드위너호, 어선 창신호 충돌사건",35.94888889,126.4625
화물선,일반화물선 엘피스호 · 일반화물선 씨스타호 충돌사건,37.16055556,126.5022222
화물선,화물선 엘피스(ELPIS)호 작업자 부상사건,35.5025,129.3894444
화물선,화물선 카리스 페가서스호 · 어선 제1부경호 충돌사건,34.51666667,128.65
화물선,부선 청양호.부선 전광7001호 충돌사건,34.77527778,126.4136111
화물선,시멘트운반선 청양호부선 삼양9호 충돌사건,37.49333333,129.1377778
화물선,일반화물선 이지 프로스페러티 선원부상사건,35.94055556,126.4375
화물선,냉동운반선 다라호 부두접촉사건,43.95555556,141.6372222
화물선,산적화물선 성우제주호 좌초사건,33.52861111,126.5386111
화물선,어선 예림호  냉동운반선 안톤 구린 충돌사건,34.15861111,127.9683333
화물선,일반화물선 케이라인호 방파제접촉사건,33.53,126.5513889
화물선,냉동운반선 프리오 포세이돈(FRIO POSEIDON)호 해양오염사건,35.07222222,129.0041667
화물선,냉동운반선 카나리안 리퍼 해양오염사건,35.06305556,129.01
화물선,어선 영남호·컨테이너선 이엘비마스터 충돌 사건,34.52555556,128.5630556
화물선,화물선 크리스탈 아틀란티카(CRYSTAL ATLANTICA) 해양오염사건,35.06944444,129.0055556
화물선,산적화물선 프린세스호 작업원부상사건,35.08166667,128.9927778
화물선,어선 한진호컨테이너운반선 맥스프린스 충돌사건,32.7625,126.0166667
화물선,일반화물선 텐왕지싱 해양오염사건,34.6525,127.9008333
화물선,냉동운반선 크리스탈아시아호 해양오염사건,35.08166667,129.0008333
화물선,유조선 12삼부호 · 화물선 디에스블루웨이브 충돌사건,35.01694444,129.0677778
화물선,화물선 미차라키스 · 화물선 디에스블루웨이브 충돌사건,35.01694444,129.0677778
화물선,자동차운반선 썬리오 부유물감김사건,34.83333333,129.15
화물선,"어선 부길호, 화물선 뉴럭키 충돌사건",35.685,123.7175
화물선,일반화물선 비비씨푸지호 해양오염사건,34.77222222,126.4094444
화물선,액체화학품산적운반선 케이에스 아도니스호 선원부상사건,37.05,126.3833333
화물선,액체화학품산적운반선 제3흥아파이오니아 폭발사건,5.513333333,99.94
화물선,"어선 대우호, 일반화물선 수와코 충돌사건",34.05,125.7333333
화물선,일반화물선 창리안하이 화재사건,34.01555556,128.2008333
화물선,"석유제품운반선 15명진호, 산적화물선 티안 주이 충돌사건",37.42722222,126.5741667
화물선,"어선 대승호, 일반화물선 윈히로우 충돌사건",34.13694444,127.4322222
화물선,"어선 제205삼일호, 일반화물선 머메이드 스타(MERMAID STAR) 충돌사건",36.78333333,130.3333333
화물선,화물선 케이에스헤르메스2호 기관손상사건,34.63527778,128.6011111
화물선,산적화물선 두우 홍콩호 기관손상사건,37.04638889,126.6811111
화물선,일반화물선 동친상하이호 해양오염사건,36.94666667,126.8505556
화물선,산적화물선 동친상하이호 기관손상사건,36.36166667,124.7633333
화물선,"산적화물선 제이케이 군장, 일반화물선 탤런트 에이스 충돌사건",35.945,126.4430556
화물선,화물선 시노코도쿄(SINOKOR TOKYO)호 운항저해사건,33.96138889,130.8275
화물선,컨테이너선 시노코 칭다오호 화재사건,24.46055556,119.1880556
화물선,컨테이너선 시노코 요코하마호 화재사건,36.18333333,136.3
화물선,일반화물선 세이요 가디스(SEIYO GODDESS) 선원부상사건,36.01111111,129.4091667
화물선,화물선 페가서스요타호 해양오염사건,35.10166667,129.0947222
화물선,화물선 페가서스제타호 해양오염사건,35.09833333,129.1002778
화물선,어선 2017성우호 · 화물선 써니칼라(SUNNY CALLA)호 충돌사건,34.51666667,128.2666667
화물선,컨테이너선 마르클라우드 해양오염사건,37.34166667,126.6305556
화물선,일반화물선 머큐리트라이엄프.시운전선 NE232 충돌사건,32.43388889,126.9513889
화물선,"어선 범승호, 산적화물선 오렌지 링크(ORANGE LINK) 충돌사건",35.96666667,129.7830556
화물선,어선 안성호  화물선 오리엔탈 베가(ORIENTAL VEGA) 충돌사건,35.5,129.6833333
화물선,일반화물선 오션 히어로 화재사건,35.71666667,125.4830556
화물선,컨테이너선 컨쉽에라 작업원부상사건,35.04777778,129.0447222
화물선,어선 제203대영호ㆍ로로화물선 제이에프이-1 충돌사건,36.83916667,125.9366667
화물선,화물선 코렉스여수호 예인선 강남호의 피예인부선 해양호 충돌사건,34.65611111,127.9508333
화물선,컨테이너선 베가 카파호 해양오염사건,35.07722222,128.8122222
화물선,컨테이너선 퍼시픽 센젠 기타사건,36.96666667,126.8341667
화물선,컨테이너선 퍼시픽센젠 기관손상사건,37.09305556,126.6111111
화물선,일반화물선 우현호프호 화재사건,34.06833333,124.7844444
화물선,일반화물선 우현 호프호 화재사건,35.97666667,126.5805556
화물선,산적화물선 바오 리 화재사건,35.97388889,126.5777778
화물선,화물선 동방자이언트2호 기관손상사건,35.4,129.9333333
화물선,"제11우진호, 일반화물선 님프(NYMPH)호 충돌사건",36.2,129.6666667
화물선,예인선 29조양호의 피예인부선 해광5005호 · 화물선 팀가드(TIMGAD) 충돌사건,35.21,128.5833333
화물선,냉동냉장선 코르코브 해양오염사건,35.08361111,128.9933333
화물선,화물선 아트모다호(ATMODA) 해양오염사건,35.06333333,129.0069444
화물선,일반화물선 일신폴라리스로얄호 · 액화천연가스운반선 바산트 충돌사건,35.50888889,129.4333333
화물선,"산적화물선 제이케이 군장, 일반화물선 탤런트 에이스 충돌사건",35.945,126.4430556
화물선,냉동냉장선 프로리브롱가호 화재사건,35.07694444,129.0044444
화물선,산적화물선 펑안 선원부상사건,36.99694444,125.6680556
화물선,컨테이너선 에이피엘괌 해양오염사건,35.06722222,128.8072222
화물선,화물선 에이와마루5호 · 화물선 빅토리아 트레이더호 충돌사건,35.28333333,129.4
화물선,컨테이너선 머스크할리픽스 선원부상사건,34.48166667,128.6044444
화물선,컨테이너선 이스라인 칭다오 해양오염사건,35.11333333,129.0683333
화물선,컨테이너선 케이엠티씨기륭호(KMTC KEELUNG)·컨테이너선 써니스프루스호(SUNNY SPRUCE) 충돌사건,33.12361111,129.0561111
화물선,낚시어선 뉴명륜호· 화물선 치윤헤(QI YOU HE)호 충돌사건,34.21638889,128.5305556
화물선,"산적화물선 보배 프론티어호, 어선 보성호 충돌사건",35.76361111,129.8194444
화물선,산적화물선 보배 프론티어호ㆍ어선 덕성호 충돌사건,35.78333333,129.8
화물선,컨테이너선 에이에스로미나 선원부상사건,34.33055556,128.2305556
화물선,어선 205광성호화물선 에스페랑스 베이(ESPERANCE BAY)충돌 사건,35.46666667,129.7833333
화물선,"화물선 웨스트게이트(WEST GATE), 액화석유가스운반선 새한오로라(SAEHAN AURORA) 충돌사건",35.4875,129.3894444
화물선,산적화물선 유니코안나호 선원부상사건,35.26666667,129.5333333
화물선,일반화물선 썬샤인 실습기관사 사망사건,7.333333333,97.51666667
화물선,화물선 토레스 스트레잇 해양오염사건,35.0775,128.7966667
화물선,어선 명경호 컨테이너운반선 한사 프리센버그 충돌사건,32.46166667,126.685
화물선,일반화물선 유니온글로리 기관손상사건,34.38333333,125.8847222
화물선,산적화물선 빅토리아하버 선원사망사건,34.15027778,128.3163889
화물선,산적화물선 씨에이치 벨라호 화재사건,35.51583333,129.3863889
화물선,산적화물선 씨 사파이어(SEA SAPPHIRE) 기관손상사건,37.38611111,129.44
화물선,어선 대원호 · 화물선 대주아리랑2호 충돌사건,35.53611111,129.6902778
화물선,산적화물선 대주 아리랑2호ㆍ어선 제6해풍호 충돌사건,36.01138889,129.6813889
화물선,일반화물선 아이브이에스 나이트자(IVS NIGHTJAR) 해양오염사건,36.01194444,129.3936111
화물선,산적화물선 베이직 브레이브(BASIC BRAVE) 해양오염사건,36.01416667,129.4063889
화물선,화물선 나루토 스트레잇(NARUTO STRAIT)호 해양오염사건,35.18166667,128.5694444
화물선,"어선 제2015복성호, 산적화물선 아스트로미토스 충돌사건",38.15305556,129.2263889
화물선,어선 영일호·일반화물선 아틀란틱하모니 충돌사건,35.21416667,129.7041667
화물선,일반화물선 오슬로 트레이더 작업원부상사건,36.01527778,129.4130556
화물선,산적화물선 유니코 시에나호 선원부상사건,37.01555556,126.1333333
화물선,일반화물선 도간 선원사망사건,34.06805556,126.7469444
화물선,"어선 제209주영호, 산적화물선 인스퍼레이션 레이크 충돌사건",36.08972222,130.0227778
화물선,유조선 알부라크(ALBURAQ) · 화물선 도쿄스피릿(TOKYO SPIRIT) 충돌사건,35.41833333,129.4505556
화물선,산적화물선 페이하 어구손상사건,36.8175,125.5066667
화물선,화물선 알 멜버른(AAL MELBOURNE) 부두접촉사건,35.06944444,128.8202778
화물선,일반화물선 파란도우스키 작업원부상사건,36.98472222,126.7602778
화물선,산적화물선 팬 보니타 선원부상사건,37.06194444,126.2091667
화물선,산적화물선 왕다 선원부상사건,37.02972222,126.1102778
화물선,"어선 신영호, 산적화물선 페킨 충돌사건",35.96888889,126.3669444
화물선,컨테이너선 시스팬 하노버 조타장치손상사건,37.04166667,126.68
화물선,"어선 향진호, 산적화물선 로잘리아(ROSALIA) 충돌사건",37.21666667,129.7
화물선,"어선 금양호, 자동차운반선 트랜스퓨처1 충돌사건",36.73333333,125.9666667
화물선,화물선 미차라키스 · 화물선 디에스블루웨이브 충돌사건,35.01694444,129.0677778
화물선,컨테이너선 엔와이케이 이사벨호 선원사망사건 ,35.00305556,128.8919444
화물선,"어선 통일호, 화물선 에스티블루 충돌사건",36.81666667,125.8666667
화물선,산적화물선 크리스티나오션 선원부상사건,34.1425,128.5952778
화물선,어선 6동신호· 화물선 브레이브 로얄(BRAVE ROYAL) 충돌사건,35.46666667,130.35
화물선,어선 제2천양호 · 화물선 캐슬게이트(CASTLE GATE) 충돌사건,34.2,128.6833333
화물선,"어선 제301삼일호, 화물선 오션프린세스  충돌사건",36.13333333,129.5183333
화물선,액체화학품산적운반선 카보네그로2 등부표접촉사건,37.48472222,126.5947222
화물선,산적화물선 메디 파에스툼 해양오염사건,36.98222222,126.7641667
화물선,산적운반선 크리스틴 에이비호.예인선 허브 가젤의 피예인부선 스틸 허브-19 충돌사건,34.4,125.5666667
화물선,화물선 스타리버(STAR RIVER)호 기관손상사건,34.63333333,128.7833333
화물선,"어선 제3건양호, 산적화물선 메디 피렌체 충돌사건",36.86805556,125.9408333
화물선,산적화물선 스타글로브 해양오염사건,36.98861111,126.7322222
화물선,산적화물선 에메랄드 스트레이트 해양오염사건,35.43722222,129.3666667
화물선,어선 광영호ㆍ산적화물선 써니호프(SUNNY HOPE) 충돌사건,36.05,129.6838889
화물선,화물선 조스코 진조우(JOSCO JINZHOU)호 하역인부 부상사건,35.51611111,129.3944444
화물선,일반화물선 카타마르카(CATAMARCA) 작업원부상사건,36.01333333,129.4127778
화물선,산적화물선 울트라알파 · 석유제품운반선 씨에스썸머 충돌사건,35.02638889,129.0441667
화물선,"예인선 스프링델리니, 산적화물선 웨스턴산토스(WESTERN SANTOS) 충돌사건",37.49444444,129.1388889
화물선,산적화물선 인트란스티나호 선원부상사건,37.04444444,126.1772222
화물선,일반화물선 피에이치씨 보난자 선원실종사건,34.43333333,126.0180556
화물선,"어선 332인성호, 화물선 시다이(SHIDAI)3 충돌사건",35.315,129.7333333
화물선,어선 3대동호  자동차운반선 포어사이터(FORESIGHTER) 충돌사건,34.85138889,128.9338889
화물선,어선 제8대양호 등 2척산적화물선 에스나 충돌사건,34.25777778,127.8636111
화물선,화물선 브레이브하트(BRAVEHEART) 해양오염사건,35.03666667,129.0758333
화물선,어선 제72대동호 자동차운반선 바이킹 씨 충돌사건,34.00833333,127.9916667
화물선,"어선 삼성호, 화물선 솔라나 충돌사건",35.93527778,126.3658333
화물선,어선 제103만경호.산적화물선 언더독 충돌사건,32.65,126.85
화물선,산적화물선 케이지 아시아 선원사상사건,36.39444444,126.4783333
화물선,산적화물선 안나스마일 해양오염사건,34.64277778,127.9877778
화물선,일반화물선 아박스호 침수사건,34.74055556,127.7919444
화물선,자동차운반선 모닝메나드 선원부상사건,39.06361111,117.8422222
화물선,어선 진영호ㆍ산적화물선 이스민(ISMENE) 충돌사건,36.23333333,130.3
화물선,컨테이너선 노스브릿지호 화재사건,35.07027778,128.8247222
화물선,컨테이너선 노스 브리지 부두접촉사건,37.33805556,126.6097222
화물선,컨테이너운반선 마티나호 기관손상사건,34.90027778,127.7175
화물선,광석운반선 파나시아틱 기타사건,34.90916667,127.7205556
화물선,산적화물선 에올리언 비전 어구손상사건,36.6,125.8
화물선,산적화물선 사키자야 퓨처 부두접촉사건,37.49611111,126.6044444
화물선,산적화물선 페드하울라스리더 해양오염사건,34.74583333,127.7916667
화물선,어선 승운호ㆍ산적화물선 정흥(ZHENG HENG) 충돌사건,37.03333333,130.0166667
화물선,"어선 제107혜원호, 산적화물선 현대리더 충돌사건",36.61055556,125.8294444
화물선,"산적화물선 글로비스 데이라이트호, 어선 준장호 충돌사건",36.69777778,125.9116667
화물선,"어선 제301해양호, 산적화물선 현대 리더 충돌사건",36.8,125.2666667
화물선,산적화물선 뉴 프레스티지. 액체화학품산적운반선 하이 홍 충돌사건,37.05,126.1888889
화물선,액체화학품산적운반선 제이호프호 선원사망사건,30.92416667,124.5525
화물선,어선 제2003용문호산적화물선 카라보스 트라이엄프 충돌사건,34.12666667,124.8522222
화물선,어선 제12창명호 산적화물선 비더블유 헤이즐 충돌사건,33.16888889,127.4094444
화물선,"어선 동진호, 일반화물선 마이타카 애로우 충돌사건",35.9475,126.1580556
화물선,산적화물선 팬토파즈(PAN TOPAZ) 해양오염사건,35.49166667,129.385
화물선,자동차운반선 지오지스 해양오염사건,37.46,126.6186111
화물선,"어선 대영호, 산적화물선 진샤펑 충돌사건",35.91666667,126.3833333
화물선,화물선 우양비너스 부유물감김사건,35.85305556,129.2244444
화물선,유조선 제3조일호화물선 토파즈 에이스(TOPAZ ACE)충돌 사건,35.00416667,129.0930556
화물선,"산적화물선 에프 스타호, 어선 동진호 충돌사건",36.91416667,125.9711111
화물선,어선 대륜호 · 화물선 비비씨버몬트 충돌사건,35.35,130.3166667
화물선,컨테이너선 텐진(TIANJIN)호 · 컨테이너선 사프마린 노콴다(SAFEMARINE NOKWANDA)호 충돌사건,35.07694444,128.8258333
화물선,컨테이너선 머스크가로네 해양오염사건,35.0775,128.8161111
화물선,"어선 제3홍명호, 산적화물선 릭시 충돌사건",35.98333333,126.0833333
화물선,자동차운반선 오토아틀라스 해양오염사건,36.97694444,126.8283333
화물선,"어선 명정호, 자동차운반선 오토아틀라스 충돌사건",36.93083333,125.9322222
화물선,자동차운반선 오토 배너 화재사건,37.46944444,126.6175
화물선,카페리선 아세안엠퍼러호 해양오염사건,35.165,128.5852778
화물선,자동차운반선 글로비스 코로나호 선원부상사건,36.15,124.8833333
화물선,자동차운반선 아세안 트러스트호 작업원부상사건,36.98305556,126.8238889
화물선,"자동차운반선 글로비스 코러스호, 일반화물선 스카이오션 충돌사건",37.465,126.6066667
화물선,자동차운반선 글로비스 코러스호 해양오염사건,36.98305556,126.8238889
화물선,자동차운반선 호그트루퍼(HOEGH TROOPER) 부두접촉사건,35.0675,128.7830556
화물선,"어선 제306금성호, 화물선 스타방게르 블로썸 충돌사건",35.72222222,131.9316667
화물선,어선 유성호.자동차운반선 모닝 컨덕터 충돌사건,33.18333333,125.0833333
화물선,자동차운반선 플래티넘레이 화재사건,35.51416667,129.3858333
화물선,자동차운반선 글로비스 컴포저 작업자사상사건,36.97777778,126.8277778
화물선,어선 인성호.자동차운반선 그랜드 파이오니아 충돌사건,33.56666667,124.8666667
화물선,어선 제3선영호 자동차운반선그랜드 코스모 충돌사건,33.33333333,126.0166667
화물선,자동차운반선 레이크제네바 부유물감김사건,33.73333333,127.35
화물선,"어선 200길영호, 자동차운반선 프리맨틀 하이웨이 충돌사건",36.88333333,126
화물선,"자동차운반선 모닝카밀라, 자동차운반선 글로비스콘도르 충돌사건",37.46861111,126.5897222
화물선,"자동차운반선 모닝카밀라, 자동차운반선 글로비스콘도르 충돌사건",37.46861111,126.5897222
화물선,자동차운반선 모닝코넬리아 기타사건,34.75666667,126.35
화물선,산적화물선 지에스 엔젤호 어구손상사건,36.14916667,126.1552778
화물선,예인선 92삼양호의 피예인부선 삼우호  · 화물선 달사(DALSA) 충돌사건,35.11944444,129.0533333
화물선,화물선 에이피엘 스코틀랜드(APL SCOTLAND) 해양오염사건,35.07722222,128.7958333
화물선,화물선 에스케이에스동강호 어선 559남정호 충돌사건,34.60638889,127.9894444
화물선,석유제품운반선 보광에이스호광석운반선 리차드 올렌도르프 충돌사건,34.88388889,127.8833333
화물선,컨테이너선 엠에스씨 린(MSC LEANNE) · 컨테이너선 그레이트(GREAT) 충돌사건,35.0775,128.8147222
화물선,자동차운반선 골든레이 기타사건,31.1275,81.40305556
화물선,"어선 구광호,자동차운반선 아시안 캡틴(ASIAN CAPTAIN) 충돌 사건",35.11666667,129.4
화물선,자동차운반선 아세안 엠파이어호 조타장치손상사건,35.98166667,126.5269444
화물선,"어선 제2금명호, 컨테이너선 현대롱비치 충돌사건",34.80055556,128.85
화물선,"어선 제27금영호, 컨테이너선 현대 밴쿠버 충돌사건",36.80111111,125.9572222
화물선,"어선 제9대성호, 자동차운반선 더벤 충돌사건",35.46666667,125.35
화물선,컨테이너선 에스엠 홍콩 선원부상사건,34.47861111,128.1072222
화물선,예인선 107금용호의 피예인부선 금용1700호 · 화물선 SM YANTIAN(에스엠 양시앙) 충돌사건,35.05888889,129.0319444
화물선,일반화물선 동아2호/어선 101우일호 충돌사건,33.83333333,127
화물선,컨테이너선 레오 씨 해양오염사건,34.95888889,128.4338889
화물선,"산적화물선 케이 피닉스호, 어선 평은7호 충돌사건",35.98361111,125.9958333
화물선,"부선 시온호, 컨테이너선 아브얀 충돌사건",37.33944444,126.6447222
화물선,산적화물선 보령호 해양오염사건,36.41666667,126.4833333
화물선,"어선 제507유일호, 산적화물선 에프 포춘 충돌사건",36.4,125.75
화물선,일반화물선 삼진선우호/어선 903청룡호 충돌사건,34.31805556,126.765
화물선,산적화물선 팬 아이리스 부두접촉사건,37.24166667,126.4275
화물선,화물선 코크레인(COCHRANE) · 화물선 신조하이(XIN JHOU HAI) 충돌사건,34.98916667,128.8
화물선,화물선 현대페이스(HYUNDAI FAITH) 해양오염사건,35.07444444,128.8211111
화물선,어선 화룡호 컨테이너선 시에스에이브이틴들 충돌사건,33.63361111,126.1669444
화물선,컨테이너선 엠에스씨파우스티나호 작업원부상사건,35.08194444,128.8611111
화물선,산적화물선 오션 프로메테우스 선원실종사건,37.02888889,126.1661111
화물선,"산적화물선 포멘토 투, 석유제품운반선 하이마 충돌사건",37.055,126.165
화물선,어선 102수광호· 화물선 호그 자이언트(HOEGH GIANT) 충돌사건,34.89194444,128.8405556
화물선,컨테이너선 밀라노브릿지 부산신항 크레인 접촉사건,35.07583333,128.8041667
화물선,예인선 삼양13호 · 화물선 한진네덜란드 충돌사건,35,128.8833333
화물선,컨테이너선 텐진(TIANJIN)호 · 컨테이너선 사프마린 노콴다(SAFEMARINE NOKWANDA)호 충돌사건,35.07694444,128.8258333
화물선,광석운반선 현대 당진 어구손상사건,36.73333333,125.7
화물선,어선 영준호 화물선 현대당진호 충돌사건,34.48333333,125.6666667
화물선,산적화물선 버지 빈슨산적화물선 케이프 어드반스 충돌사건,34.90305556,127.7527778
화물선,광석운반선 스텔라 영 선원부상사건,34.90416667,127.7477778
화물선,광석운반선 시노글로리 침수사건,24.5,41.18333333
화물선,산적화물선 시노글로리호 기관손상사건,1.266666667,103.9333333
화물선,화물선 스텔라데이지(STELLAR DAISY)호 침몰사건,34.3,18
화물선,컨테이너선 밀라노브릿지 부산신항 크레인 접촉사건,35.07583333,128.8041667
화물선,광석운반선 스텔라배너 좌초사건,1.741666667,43.745
화물선,어선 27봉순호.켄테이너운반선 엠에스씨 파로마 충돌사건,33.91666667,125.6833333
화물선,산적화물선 버지 빈슨산적화물선 케이프 어드반스 충돌사건,34.90305556,127.7527778
화물선,화물선 스텔라 유니콘(STELLAR UNICORN)호 침수사건,35.25,0.116666667
화물선,화물선 스텔라 퀸(STELLAR QUEEN)호 기타(상갑판 손상)사건,24.78888889,4.316666667
화물선,광석운반선 스텔라 삼바 화재사건,4.134166667,36.34166667
화물선,화물선 솔라엠버(SOLAR EMBER)호 선체손상사건,34.26666667,17.43333333
화물선,컨테이너운반선 에스텔머스크 화재사건,34.74361111,127.8194444
화물선,컨테이너선 엠에스씨 린(MSC LEANNE) · 컨테이너선 그레이트(GREAT) 충돌사건,35.0775,128.8147222
화물선,일반화물선 머큐리트라이엄프.시운전선 NE232 충돌사건,32.43388889,126.9513889
화물선,"어선 제37진성호, 컨테이너운반선 절보어운68987 충돌사건",29.28333333,125.5833333
